date,EUR,USD,PLN,TRY
2020-08-19,2734.4579,2297.6887,622.2880,311.4949
2020-08-20,2734.4579,2297.6788,622.6848,313.8402
2020-08-21,2722.0376,2297.6589,618.9403,316.7923
2020-08-22,2722.0376,2297.6688,618.9403,316.7923
2020-08-23,2706.5395,2297.6688,615.4163,314.9886
2020-08-24,2706.5395,2297.6688,615.3184,309.9777
2020-08-25,2721.5792,2297.6688,619.6815,311.5646
2020-08-26,2714.8925,2297.6589,615.9850,313.1147
2020-08-27,2709.5962,2297.6390,615.9153,312.6517
2020-08-28,2709.5962,2297.6390,616.9250,310.8191
2020-08-29,2714.6627,2297.6191,618.0785,311.4002
2020-08-30,2737.6154,2297.6191,623.3044,314.0332
2020-08-31,2737.6154,2297.6191,622.5957,311.9079
2020-09-01,2737.6154,2297.6191,623.2477,310.4013
2020-09-02,2753.3297,2297.5892,623.1226,314.3501
2020-09-03,2724.6439,2297.5992,615.4745,309.9462
2020-09-04,2715.8104,2297.6290,610.1025,307.8627
2020-09-05,2715.8104,2297.6390,610.1025,307.8627
2020-09-06,2722.7162,2297.6489,611.6539,308.6455
2020-09-07,2722.7162,2297.6489,611.7913,308.8100
2020-09-08,2716.7294,2297.6390,610.7343,308.0122
2020-09-09,2710.3998,2297.6290,609.1060,307.1623
2020-09-10,2705.0789,2297.5992,607.5416,306.1048
2020-09-11,2721.6334,2297.5992,612.0569,307.3035
2020-09-12,2721.6334,2297.5892,612.0569,307.3035
2020-09-13,2724.7122,2297.5892,612.7493,307.6511
2020-09-14,2724.7122,2297.5892,612.2398,306.1578
2020-09-15,2728.6535,2297.6191,613.7184,306.5111
2020-09-16,2728.6535,2297.6191,613.6494,306.6592
2020-09-17,2724.2774,2297.5992,611.1123,305.9714
2020-09-18,2709.7790,2297.6091,607.5465,302.4307
2020-09-19,2709.7790,2297.5793,607.5465,302.4307
2020-09-20,2721.3683,2297.5793,610.1449,303.7241
2020-09-21,2721.3683,2297.5793,606.9470,303.3517
2020-09-22,2721.3683,2297.5992,605.6368,302.8791
2020-09-23,2698.0963,2297.5992,599.5636,300.0552
2020-09-24,2685.6776,2297.6191,592.9564,302.2676
2020-09-25,2674.4425,2297.6091,587.0541,301.4849
2020-09-26,2672.3399,2297.6290,586.5926,301.2479
2020-09-27,2672.3399,2297.5992,586.5926,301.2479
2020-09-28,2672.3399,2297.5992,587.3016,293.4283
2020-09-29,2672.3399,2297.6191,588.1677,291.5842
2020-09-30,2689.9509,2297.6191,591.6922,295.6315
2020-10-01,2690.2611,2297.5992,598.7006,296.9186
2020-10-02,2690.2611,2297.6091,598.5807,296.3267
2020-10-03,2700.1525,2297.6290,600.7815,297.4162
2020-10-04,2690.5259,2297.6290,598.6396,296.3559
2020-10-05,2690.5259,2297.6290,598.1605,293.6806
2020-10-06,2690.5259,2297.6290,599.6002,293.6454
2020-10-07,2701.5779,2297.6489,602.1974,291.3632
2020-10-08,2704.1833,2297.6191,603.0335,289.8250
2020-10-09,2703.6212,2297.6290,604.8099,289.8424
2020-10-10,2710.0322,2297.6290,606.2441,290.5297
2020-10-11,2710.0322,2297.6091,606.2441,290.5297
2020-10-12,2710.0322,2297.6091,604.7829,291.9664
2020-10-13,2711.5134,2297.6091,604.5603,291.0755
2020-10-14,2711.5134,2297.6191,601.5826,290.5172
2020-10-15,2710.1583,2297.6191,595.4036,291.8291
2020-10-16,2710.1583,2297.6191,594.8809,290.4778
2020-10-17,2698.0043,2297.6390,592.2131,289.1752
2020-10-18,2698.0043,2297.6390,592.2131,289.1752
2020-10-19,2698.0043,2297.6390,590.0760,289.9303
2020-10-20,2698.0043,2297.5992,588.9682,289.1721
2020-10-21,2713.7308,2297.5992,593.2949,291.5357
2020-10-22,2713.7308,2297.6589,592.7377,289.2641
2020-10-23,2717.3162,2297.6589,593.0027,287.7964
2020-10-24,2723.6471,2297.6489,594.3843,288.4669
2020-10-25,2723.6471,2297.6589,594.3843,288.4669
2020-10-26,2723.6471,2297.6589,594.6958,284.9212
2020-10-27,2723.6471,2297.6589,594.1379,282.3427
2020-10-28,2713.1910,2297.6788,587.2454,279.9817
2020-10-29,2714.7097,2297.6788,587.2817,278.6661
2020-10-30,2714.7097,2297.6788,587.3198,277.1809
2020-10-31,2685.0813,2297.6788,580.9098,274.1557
2020-11-01,2685.0813,2297.6887,580.9098,274.1557
2020-11-02,2714.7097,2297.6887,589.9234,276.0759
2020-11-03,2674.4069,2297.6887,585.4656,267.8693
2020-11-04,2688.6189,2297.6987,592.6245,271.4762
2020-11-05,2691.0437,2297.6788,596.2343,269.1582
2020-11-06,2691.0437,2297.6788,594.5350,265.1562
2020-11-07,2729.8874,2297.6887,603.1168,268.9836
2020-11-08,2729.8874,2297.6887,603.1168,268.9836
2020-11-09,2729.8874,2297.6887,611.1232,284.9986
2020-11-10,2732.4255,2297.6987,607.3406,279.7467
2020-11-11,2707.2417,2297.6987,603.3119,291.6563
2020-11-12,2707.2417,2297.7086,603.1372,296.8239
2020-11-13,2700.4992,2297.7186,601.6083,295.7733
2020-11-14,2714.5035,2297.6987,604.7281,297.3072
2020-11-15,2714.5035,2297.6987,604.7281,297.3072
2020-11-16,2714.5035,2297.6987,607.3802,295.8619
2020-11-17,2714.5035,2297.6887,603.7060,294.8272
2020-11-18,2729.2206,2297.6887,610.6459,298.0800
2020-11-19,2729.2206,2297.7186,610.3727,305.3742
2020-11-20,2719.8907,2297.7186,609.3082,300.6401
2020-11-21,2719.8907,2297.6688,609.3082,300.6401
2020-11-22,2727.5638,2297.6688,611.0271,301.4882
2020-11-23,2727.5638,2297.6688,609.7158,294.4389
2020-11-24,2727.5638,2297.6688,610.6577,288.7778
2020-11-25,2726.5304,2297.6887,610.2488,287.4571
2020-11-26,2734.6984,2297.6688,611.1194,291.3034
2020-11-27,2734.1364,2297.6788,608.8441,293.0918
2020-11-28,2734.1364,2297.6688,608.8441,293.0918
2020-11-29,2743.1891,2297.6688,610.8600,294.0622
2020-11-30,2743.1891,2297.6688,613.5516,294.4758
2020-12-01,2743.1891,2297.6987,612.4831,291.4504
2020-12-02,2749.7476,2297.6987,614.0159,290.7632
2020-12-03,2749.7476,2297.6887,614.7023,289.3831
2020-12-04,2773.8864,2297.6788,619.5998,293.1111
2020-12-05,2795.6770,2297.6589,624.4672,295.4137
2020-12-06,2795.6770,2297.6589,624.4672,295.4137
2020-12-07,2795.6770,2297.6589,625.8511,294.1177
2020-12-08,2795.6770,2297.6589,625.9492,294.6850
2020-12-09,2785.2726,2297.6987,629.4970,293.9229
2020-12-10,2785.2726,2297.6987,629.1842,292.3864
2020-12-11,2785.2726,2297.6688,627.9076,291.1090
2020-12-12,2783.3983,2297.6390,627.4851,290.9131
2020-12-13,2784.2800,2297.6390,627.6838,291.0052
2020-12-14,2784.2800,2297.6390,627.4717,290.8533
2020-12-15,2793.3805,2297.6589,628.7716,293.1298
2020-12-16,2793.8763,2297.6589,629.9040,293.4158
2020-12-17,2801.7006,2297.6887,630.6869,295.4508
2020-12-18,2810.6361,2297.6987,627.6683,299.0420
2020-12-19,2817.7479,2297.6788,629.2565,299.7987
2020-12-20,2817.7479,2297.6688,629.2565,299.7987
2020-12-21,2817.7479,2297.6688,624.6255,301.3022
2020-12-22,2817.7479,2297.6390,624.5562,301.9285
2020-12-23,2815.5523,2297.6390,625.3309,302.9235
2020-12-24,2815.5523,2298.5345,625.3726,305.1262
2020-12-25,2802.1619,2298.5345,622.3984,303.6751
2020-12-26,2802.1619,2298.4549,622.3984,303.6751
2020-12-27,2802.1619,2298.4549,622.3984,303.6751
2020-12-28,2802.1619,2298.4549,623.9922,307.0728
2020-12-29,2808.0125,2298.4549,619.7609,311.3890
2020-12-30,2808.0125,2298.4450,616.2652,310.8925
2020-12-31,2817.2429,2298.4549,617.8571,309.1421
2021-01-01,2823.2055,2298.4549,619.1647,309.7964
2021-01-02,2823.2055,2298.4649,619.1647,309.7964
2021-01-03,2823.2055,2298.4649,619.1647,309.7964
2021-01-04,2823.2055,2298.4649,620.8258,311.6843
2021-01-05,2823.2055,2298.4947,620.8531,311.2891
2021-01-06,2826.3446,2298.4748,625.8513,312.1170
2021-01-07,2834.9534,2298.4848,630.0176,315.0403
2021-01-08,2819.9344,2298.4848,625.0824,312.8186
2021-01-09,2819.9344,2298.5146,625.0824,312.8186
2021-01-10,2815.7662,2298.3952,624.1585,312.3562
2021-01-11,2815.7662,2298.3952,621.6643,310.9626
2021-01-12,2815.7662,2298.2658,622.2963,309.2549
2021-01-13,2795.7272,2298.2658,617.7993,308.8144
2021-01-14,2796.5431,2298.2658,616.2637,312.4908
2021-01-15,2796.5431,2298.2658,616.3180,310.1102
2021-01-16,2792.6251,2298.2857,615.4546,309.6758
2021-01-17,2785.6389,2298.2857,613.9149,308.9011
2021-01-18,2785.6389,2298.2857,613.7256,307.6490
2021-01-19,2771.9801,2298.2857,611.2145,307.1208
2021-01-20,2771.9801,2298.3653,611.6191,307.6184
2021-01-21,2783.8186,2298.3653,614.7466,310.8502
2021-01-22,2783.8186,2298.4350,613.3786,308.6444
2021-01-23,2792.2555,2298.3952,615.2375,309.5799
2021-01-24,2799.5620,2298.3952,616.8474,310.3899
2021-01-25,2799.5620,2298.3952,616.5214,311.5297
2021-01-26,2799.5620,2298.4051,615.7620,313.6097
2021-01-27,2793.8281,2298.4350,613.7584,312.0131
2021-01-28,2789.4962,2298.4450,613.4671,312.3281
2021-01-29,2783.2122,2298.4450,614.3414,313.5237
2021-01-30,2783.2122,2298.4549,614.3414,313.5237
2021-01-31,2790.2099,2298.4549,615.8860,314.3119
2021-02-01,2790.2099,2298.4549,618.9463,321.0755
2021-02-02,2790.2099,2298.4848,620.6949,322.0873
2021-02-03,2765.4117,2298.4848,615.6715,321.0518
2021-02-04,2762.1142,2298.5047,614.6090,323.0921
2021-02-05,2756.3810,2298.5146,612.2162,325.2252
2021-02-06,2756.3810,2298.5146,612.2162,325.2252
2021-02-07,2753.6336,2298.5246,611.6060,324.9010
2021-02-08,2753.6336,2298.5246,614.3213,322.7873
2021-02-09,2753.6336,2298.5246,615.1859,320.6262
2021-02-10,2782.5829,2298.5146,620.8489,325.4369
2021-02-11,2785.2630,2298.5146,619.2914,326.7017
2021-02-12,2785.2630,2298.5445,618.9611,327.6395
2021-02-13,2788.1114,2298.5345,619.5941,327.9745
2021-02-14,2782.9524,2298.5345,618.4476,327.3677
2021-02-15,2782.9524,2298.5345,620.3086,329.6634
2021-02-16,2786.9874,2298.5345,620.1298,329.1471
2021-02-17,2796.5016,2298.5246,621.2791,331.5433
2021-02-18,2773.0447,2298.5246,617.7697,330.2226
2021-02-19,2773.2985,2298.5146,618.6256,328.3176
2021-02-20,2773.2985,2298.5445,618.6256,328.3176
2021-02-21,2788.9395,2298.5445,622.1145,330.1692
2021-02-22,2788.9395,2298.5445,620.0123,325.4913
2021-02-23,2789.8359,2298.5246,619.0556,325.6073
2021-02-24,2789.8359,2298.5146,617.5209,320.4093
2021-02-25,2795.8363,2298.5146,619.6171,316.4716
2021-02-26,2807.2025,2298.5445,621.2549,311.3302
2021-02-27,2807.2025,2298.5146,621.2549,311.3302
2021-02-28,2784.3074,2298.5146,616.1881,308.7911
2021-03-01,2784.3074,2298.5146,615.1398,319.3929
2021-03-02,2784.3074,2298.5047,614.3390,315.8566
2021-03-03,2768.2058,2298.4848,610.5977,311.0029
2021-03-04,2773.3660,2298.4848,609.1427,309.2996
2021-03-05,2773.3660,2298.4947,606.2267,309.8664
2021-03-06,2744.0047,2298.5445,599.8087,306.5859
2021-03-07,2744.0047,2298.5445,599.8087,306.5859
2021-03-08,2744.0047,2298.5445,596.4968,301.3337
2021-03-09,2725.8108,2298.5146,594.5970,299.4640
2021-03-10,2734.9248,2298.5445,597.7716,302.9750
2021-03-11,2734.2234,2298.5445,597.5139,307.1195
2021-03-12,2734.2234,2298.5146,596.1200,302.2845
2021-03-13,2740.2103,2298.5146,597.4252,302.9463
2021-03-14,2740.2103,2298.5445,597.4252,302.9463
2021-03-15,2740.2103,2298.5445,596.8137,304.9693
2021-03-16,2741.0047,2298.5445,596.7398,306.7717
2021-03-17,2746.7391,2298.5345,595.3570,306.9051
2021-03-18,2746.7391,2298.5445,593.8510,313.1936
2021-03-19,2745.3719,2298.5445,594.2363,317.9206
2021-03-20,2745.3719,2298.5544,594.2363,317.9206
2021-03-21,2735.2809,2298.5544,592.0521,316.7521
2021-03-22,2735.2809,2298.5544,594.4066,290.6874
2021-03-23,2735.2809,2298.5544,592.1675,292.1123
2021-03-24,2731.0043,2298.5544,590.1046,290.5046
2021-03-25,2719.8335,2298.5345,586.1836,288.3837
2021-03-26,2719.8335,2298.5345,584.9985,287.7430
2021-03-27,2714.3417,2298.5345,583.8173,287.1620
2021-03-28,2714.3417,2298.5345,583.8173,287.1620
2021-03-29,2714.3417,2298.5345,584.2697,282.1297
2021-03-30,2714.3417,2298.5345,582.7018,277.5401
2021-03-31,2698.0104,2298.5246,580.1175,277.4304
2021-04-01,2698.0104,2298.5246,585.3914,281.3270
2021-04-02,2701.1362,2298.5345,586.0696,281.6529
2021-04-03,2701.1362,2298.5445,586.0696,281.6529
2021-04-04,2701.1362,2298.5445,586.0696,281.6529
2021-04-05,2701.1362,2298.5445,586.0696,281.6529
2021-04-06,2701.1362,2298.5445,588.3034,280.5472
2021-04-07,2716.6273,2298.5246,593.7205,279.4108
2021-04-08,2716.6273,2298.5246,596.8904,280.6462
2021-04-09,2716.6273,2298.5047,598.4815,280.3450
2021-04-10,2729.2467,2298.5047,601.2616,281.6473
2021-04-11,2732.7300,2298.5345,602.0290,282.0067
2021-04-12,2732.7300,2298.5345,603.9716,281.6144
2021-04-13,2738.1061,2298.5146,599.5678,282.5907
2021-04-14,2741.9910,2298.5146,602.1457,283.2869
2021-04-15,2750.0476,2298.5047,603.6896,283.1860
2021-04-16,2753.1273,2298.5047,604.9633,284.7317
2021-04-17,2753.1273,2298.4748,604.9633,284.7317
2021-04-18,2754.0337,2298.4748,605.1624,284.8254
2021-04-19,2754.0337,2298.4748,605.6415,283.3426
2021-04-20,2765.6535,2298.4748,607.5021,282.8908
2021-04-21,2765.6535,2298.5047,607.0221,281.7610
2021-04-22,2769.4694,2298.5146,607.7796,278.1905
2021-04-23,2760.6327,2298.5146,605.0967,274.3213
2021-04-24,2773.9881,2298.5246,608.0240,275.6484
2021-04-25,2773.9881,2298.5345,608.0240,275.6484
2021-04-26,2773.9881,2298.5345,608.7178,276.2166
2021-04-27,2773.9881,2298.5345,607.7443,279.6669
2021-04-28,2777.0545,2298.5345,605.5637,281.4288
2021-04-29,2777.0545,2298.5246,608.2828,278.5578
2021-04-30,2787.7793,2298.5246,610.8862,279.4010
2021-05-01,2776.8487,2298.5246,608.4910,278.3055
2021-05-02,2776.8487,2298.5246,608.4910,278.3055
2021-05-03,2776.8487,2298.5246,610.0551,277.4435
2021-05-04,2769.2767,2298.5246,607.5107,276.6234
2021-05-05,2764.4247,2298.5345,603.8763,275.9623
2021-05-06,2760.6446,2298.5246,601.8672,274.7183
2021-05-07,2760.6446,2298.5246,603.3668,276.0120
2021-05-08,2783.9511,2298.5047,608.4607,278.3422
2021-05-09,2783.9511,2298.5047,608.4607,278.3422
2021-05-10,2783.9511,2298.5047,610.1008,277.0238
2021-05-11,2797.1912,2298.5246,614.4702,277.4688
2021-05-12,2796.6292,2298.5246,615.4825,276.5654
2021-05-13,2796.6292,2298.5146,615.0899,272.4352
2021-05-14,2776.9269,2298.5146,614.1198,271.7841
2021-05-15,2776.9269,2298.4947,614.1198,271.7841
2021-05-16,2776.9269,2298.4947,614.1198,271.7841
2021-05-17,2776.9269,2298.4947,611.2809,273.1583
2021-05-18,2791.0886,2298.5146,616.9106,273.9450
2021-05-19,2791.0886,2298.5246,617.6615,271.2165
2021-05-20,2806.8560,2298.5345,621.6322,274.8747
2021-05-21,2806.8560,2298.5445,625.2464,274.7752
2021-05-22,2801.3649,2298.5445,624.0232,274.2376
2021-05-23,2801.3649,2298.5544,624.0232,274.2376
2021-05-24,2801.3649,2298.5544,624.6076,273.4987
2021-05-25,2801.3649,2298.5345,624.7608,271.5132
2021-05-26,2817.3526,2298.5345,626.4821,272.6690
2021-05-27,2809.1010,2298.5644,626.5140,272.7653
2021-05-28,2809.1010,2298.5743,626.1230,269.0761
2021-05-29,2803.1137,2298.5743,624.7885,268.5026
2021-05-30,2791.8748,2298.5942,622.2835,267.4261
2021-05-31,2791.8748,2298.5942,622.4083,269.1534
2021-06-01,2791.8748,2298.5942,625.1259,268.0320
2021-06-02,2810.4144,2298.6141,629.3898,268.5768
2021-06-03,2801.6675,2298.6241,629.3054,265.1839
2021-06-04,2794.2999,2298.6141,625.0811,265.6608
2021-06-05,2796.4038,2298.6340,625.5517,265.8608
2021-06-06,2796.4038,2298.6340,625.5517,265.8608
2021-06-07,2796.4038,2298.6340,626.1260,266.5730
2021-06-08,2796.4038,2298.6539,625.6217,267.1740
2021-06-09,2798.5221,2298.6738,628.0346,267.4147
2021-06-10,2798.5221,2298.6937,624.4192,270.9541
2021-06-11,2797.2706,2298.6838,625.8576,274.3256
2021-06-12,2797.2706,2298.7037,625.8576,274.3256
2021-06-13,2789.0194,2298.7037,624.0115,273.5164
2021-06-14,2789.0194,2298.7037,617.6957,275.1055
2021-06-15,2789.0194,2298.6738,616.5623,269.2468
2021-06-16,2785.3042,2298.6937,616.6816,268.8180
2021-06-17,2783.4894,2298.7236,613.4412,269.9717
2021-06-18,2746.0456,2298.7236,603.6326,265.4236
2021-06-19,2746.0456,2298.7435,603.6326,265.4236
2021-06-20,2732.7485,2298.7435,600.7097,264.1383
2021-06-21,2732.7485,2298.7435,602.8698,261.5496
2021-06-22,2732.7485,2298.7733,602.8831,264.3018
2021-06-23,2731.9789,2298.7932,604.0593,264.3833
2021-06-24,2734.8766,2298.8032,604.4594,263.4705
2021-06-25,2744.5779,2298.8032,608.1224,264.1888
2021-06-26,2744.5779,2298.8629,608.1224,264.1888
2021-06-27,2746.9135,2298.8629,608.6399,264.4136
2021-06-28,2746.9135,2298.8629,609.4771,263.7966
2021-06-29,2739.9370,2298.8927,606.2746,264.4472
2021-06-30,2739.9370,2298.9325,606.1673,265.4720
2021-07-01,2731.4586,2298.9325,604.7867,264.4021
2021-07-02,2729.2728,2299.0121,602.9677,265.5451
2021-07-03,2723.6302,2299.0022,601.7211,264.9961
2021-07-04,2723.6302,2299.0022,601.7211,264.9961
2021-07-05,2723.6302,2299.0022,604.4586,264.7154
2021-07-06,2723.6302,2299.0221,606.0457,265.6837
2021-07-07,2728.3650,2299.0221,603.7274,266.0107
2021-07-08,2718.6194,2299.0420,597.4462,264.1899
2021-07-09,2724.6205,2299.0619,598.8572,265.1183
2021-07-10,2724.6205,2299.0619,598.8572,265.1183
2021-07-11,2727.0800,2299.1017,599.3978,265.3576
2021-07-12,2727.0800,2299.1017,598.8055,266.3892
2021-07-13,2728.7012,2299.1017,597.2599,268.2403
2021-07-14,2728.7012,2299.0917,596.6200,268.8773
2021-07-15,2716.6091,2299.1216,593.8203,268.8088
2021-07-16,2718.4836,2299.1415,592.6883,270.4394
2021-07-17,2715.9781,2299.1514,592.1421,270.1901
2021-07-18,2712.5412,2299.1514,591.3928,269.8482
2021-07-19,2712.5412,2299.1514,591.1608,268.1914
2021-07-20,2712.5412,2299.1713,590.2731,269.4649
2021-07-21,2706.8167,2299.1614,588.6048,267.8346
2021-07-22,2705.0800,2299.1614,592.4268,268.5823
2021-07-23,2709.4825,2299.1614,593.0014,269.4046
2021-07-24,2709.4825,2299.1813,593.0014,269.4046
2021-07-25,2708.3223,2299.1813,592.7474,269.2892
2021-07-26,2708.3223,2299.1813,590.2027,268.2224
2021-07-27,2710.7488,2299.1813,590.4999,268.2051
2021-07-28,2710.7488,2299.2111,589.7419,268.4627
2021-07-29,2716.0604,2299.2211,593.2594,269.3142
2021-07-30,2713.8873,2299.2211,594.6812,271.4294
2021-07-31,2730.5691,2299.2310,598.3366,273.0979
2021-08-01,2734.5803,2299.2211,599.2156,273.4991
2021-08-02,2734.5803,2299.2211,600.1888,275.7161
2021-08-03,2732.1904,2299.2211,599.6643,274.3824
2021-08-04,2732.6620,2299.2410,601.4046,272.9523
2021-08-05,2732.6620,2299.2609,600.8492,270.1460
2021-08-06,2733.9367,2299.2609,600.0344,269.6589
2021-08-07,2722.3378,2299.2907,597.4887,268.5148
2021-08-08,2714.7749,2299.2907,595.8288,267.7689
2021-08-09,2714.7749,2299.2907,594.7584,266.9946
2021-08-10,2714.7749,2299.2907,593.3286,269.2882
2021-08-11,2705.3712,2299.3405,589.9453,266.6257
2021-08-12,2695.0593,2299.3305,587.4661,268.0238
2021-08-13,2694.5878,2299.3504,589.1097,267.7239
2021-08-14,2705.0960,2299.3504,591.4071,268.7680
2021-08-15,2705.0960,2299.3703,591.4071,268.7680
2021-08-16,2698.4033,2299.3504,591.0681,270.6061
2021-08-17,2705.0960,2299.3902,593.1578,272.9305
2021-08-18,2703.4188,2299.3902,592.4133,272.0285
2021-08-19,2703.4188,2299.3803,589.8540,271.0711
2021-08-20,2691.0919,2299.3902,586.3584,270.2686
2021-08-21,2683.2072,2299.4300,584.6404,269.4768
2021-08-22,2683.2072,2299.4300,584.6404,269.4768
2021-08-23,2683.2072,2299.4300,584.9846,270.6210
2021-08-24,2697.6703,2299.4300,589.1139,272.9441
2021-08-25,2697.6703,2299.4201,589.2812,273.0795
2021-08-26,2700.0946,2299.4201,589.8107,274.2605
2021-08-27,2698.2796,2299.4599,588.7969,273.0803
2021-08-28,2705.8912,2299.4599,590.4579,273.8507
2021-08-29,2698.8901,2299.4699,588.9301,273.1421
2021-08-30,2698.8901,2299.4699,590.8512,272.8660
2021-08-31,2698.8901,2299.4699,595.8341,274.5285
2021-09-01,2721.7255,2299.5296,603.7813,277.7696
2021-09-02,2718.9778,2299.5296,603.2922,277.6110
2021-09-03,2723.2078,2299.5196,603.9762,276.2603
2021-09-04,2735.7289,2299.5196,606.7532,277.5305
2021-09-05,2735.7289,2299.5097,606.7532,277.5305
2021-09-06,2735.7289,2299.5097,605.1427,278.5903
2021-09-07,2735.7289,2299.5196,605.5177,277.0779
2021-09-08,2728.2774,2299.5296,603.8951,273.1254
2021-09-09,2718.8729,2299.5296,599.7293,271.1498
2021-09-10,2717.4825,2299.5495,598.3404,272.9547
2021-09-11,2717.4825,2299.5395,598.3404,272.9547
2021-09-12,2719.5392,2299.5296,598.7932,273.1613
2021-09-13,2719.5392,2299.5296,597.4646,273.4085
2021-09-14,2719.5392,2299.5097,597.1497,272.3679
2021-09-15,2721.4024,2299.5495,598.0973,272.7703
2021-09-16,2721.4024,2299.5495,594.6731,273.0605
2021-09-17,2702.7526,2299.5495,590.0691,266.7462
2021-09-18,2702.7526,2299.5196,590.0691,266.7462
2021-09-19,2706.0770,2299.5196,590.7949,267.0743
2021-09-20,2706.0770,2299.5196,588.3160,266.5771
2021-09-21,2693.9128,2299.5196,582.3291,265.1854
2021-09-22,2698.6380,2299.5495,582.5446,265.8154
2021-09-23,2697.2338,2299.5495,585.3753,263.2475
2021-09-24,2697.2338,2299.4997,585.7567,260.3759
2021-09-25,2697.3154,2298.6042,585.7744,260.3838
2021-09-26,2691.8976,2298.6042,584.5978,259.8608
2021-09-27,2691.8976,2298.6042,585.7682,260.1596
2021-09-28,2690.8966,2298.5345,582.7479,259.5261
2021-09-29,2683.3335,2297.5693,580.0548,260.0936
2021-09-30,2674.7147,2297.2708,578.9802,259.7290
2021-10-01,2662.5718,2297.2708,581.0177,259.5529
2021-10-02,2662.5718,2296.3255,581.0177,259.5529
2021-10-03,2664.4288,2296.3255,581.4229,259.7340
2021-10-04,2664.4288,2296.3255,583.2174,259.1453
2021-10-05,2668.7591,2296.3255,580.1902,259.8420
2021-10-06,2662.2125,2294.7135,579.6870,258.9650
2021-10-07,2662.2125,2294.7135,585.6422,259.4901
2021-10-08,2650.9354,2294.5842,574.0192,257.0978
2021-10-09,2656.1011,2295.2807,575.1377,257.5988
2021-10-10,2656.1011,2295.2807,575.1377,257.5988
2021-10-11,2656.1011,2295.2807,578.5074,256.0690
2021-10-12,2656.1011,2294.4747,579.8714,255.2863
2021-10-13,2648.7889,2294.4747,578.6920,252.6675
2021-10-14,2648.7889,2297.5196,579.6925,249.6408
2021-10-15,2652.1434,2297.5196,581.0497,247.5585
2021-10-16,2652.1434,2296.6539,581.0497,247.5585
2021-10-17,2652.1434,2296.6539,581.0497,247.5585
2021-10-18,2662.5131,2296.6539,581.4998,247.1239
2021-10-19,2665.8106,2296.6539,582.9584,245.7331
2021-10-20,2665.8106,2296.9225,581.4200,247.2441
2021-10-21,2672.4871,2296.9225,580.5968,243.6600
2021-10-22,2672.2944,2296.1464,581.2495,238.9604
2021-10-23,2670.4081,2295.3901,580.8392,238.7917
2021-10-24,2670.4081,2295.0518,580.8392,238.7917
2021-10-25,2670.4081,2295.0518,578.1731,237.9364
2021-10-26,2670.4081,2294.3652,580.4099,243.3307
2021-10-27,2663.7603,2293.9971,576.4841,241.7798
2021-10-28,2664.7769,2293.8578,576.8914,239.1328
2021-10-29,2664.7769,2293.8578,576.6043,239.2230
2021-10-30,2666.3902,2293.4697,576.9534,239.3678
2021-10-31,2666.3902,2293.4697,576.9534,239.3678
2021-11-01,2666.3902,2293.4697,576.8286,241.9548
2021-11-02,2654.4368,2293.4697,576.0747,239.8819
2021-11-03,2654.4368,2292.3851,578.6238,236.5408
2021-11-04,2654.8570,2292.3851,576.3034,235.9810
2021-11-05,2649.4358,2291.8975,575.5014,236.8571
2021-11-06,2649.4358,2291.8975,575.5014,236.8571
2021-11-07,2640.3243,2291.7483,573.5222,236.0425
2021-11-08,2640.3243,2291.7483,574.5331,234.1087
2021-11-09,2640.3243,2292.3851,574.9084,234.4766
2021-11-10,2653.2088,2291.9871,575.2713,233.6332
2021-11-11,2647.4189,2291.9871,571.8461,233.0372
2021-11-12,2647.4189,2292.2060,570.2203,232.2562
2021-11-13,2625.2517,2292.2060,565.4458,230.3115
2021-11-14,2625.2517,2292.5941,565.4458,230.3115
2021-11-15,2625.2517,2292.5941,566.1042,228.9936
2021-11-16,2625.2517,2292.8428,564.0244,226.2758
2021-11-17,2625.3073,2292.9025,563.7215,221.3563
2021-11-18,2604.6232,2293.8379,559.3521,207.5033
2021-11-19,2597.1985,2292.6836,554.7436,207.3661
2021-11-20,2587.7058,2292.6836,552.7160,206.6082
2021-11-21,2587.7058,2294.6737,552.7160,206.6082
2021-11-22,2587.7058,2294.6737,550.7632,204.2163
2021-11-23,2588.1218,2294.6737,549.2735,183.1572
2021-11-24,2582.2275,2294.5344,551.7344,191.2449
2021-11-25,2571.5112,2293.7384,551.1050,190.8513
2021-11-26,2573.8051,2293.7384,546.2583,186.9927
2021-11-27,2573.8051,2294.3752,546.2583,186.9927
2021-11-28,2589.8930,2294.3752,549.6727,188.1615
2021-11-29,2589.8930,2294.3752,551.4869,180.9014
2021-11-30,2589.6897,2294.1961,555.2627,173.4067
2021-12-01,2604.4552,2293.4598,562.7239,171.7253
2021-12-02,2604.4552,2293.4399,566.7650,170.2960
2021-12-03,2597.7805,2293.8379,565.6818,166.3847
2021-12-04,2595.0263,2293.8379,565.0821,166.2083
2021-12-05,2595.0263,2294.6538,565.0821,166.2083
2021-12-06,2595.0263,2294.6538,565.0697,166.7305
2021-12-07,2591.3819,2294.6538,564.0551,168.6110
2021-12-08,2591.3819,2295.8976,563.8096,167.4063
2021-12-09,2579.0746,2291.3900,560.1204,165.1400
2021-12-10,2587.3248,2291.3900,560.9619,164.8944
2021-12-11,2587.3248,2295.0419,560.9619,164.8944
2021-12-12,2586.6275,2295.0419,560.8108,164.8499
2021-12-13,2586.6275,2295.0419,559.6217,161.1355
